locationId,pm1,pm25,pm10,timestamp
1,6,6,6,2022-03-25 12:49:43.280000+00:00
1,12,19,21,2022-03-25 13:00:21.157000+00:00
1,11,18,20,2022-03-25 13:10:58.707000+00:00
1,10,14,15,2022-03-25 13:21:36.173000+00:00
1,10,14,15,2022-03-25 13:32:13.443000+00:00
1,12,18,18,2022-03-25 13:42:51.107000+00:00
1,24,31,31,2022-03-25 13:53:28.687000+00:00
1,13,20,20,2022-03-25 14:04:06.430000+00:00
1,12,19,19,2022-03-25 14:14:43.457000+00:00
1,11,18,20,2022-03-25 14:25:20.800000+00:00
1,24,33,33,2022-03-25 14:35:57.730000+00:00
1,12,19,22,2022-03-25 14:46:35.863000+00:00
1,25,33,37,2022-03-25 14:57:13.257000+00:00
1,15,28,28,2022-03-25 15:07:51.067000+00:00
1,14,27,27,2022-03-25 15:18:28.447000+00:00
1,12,17,17,2022-03-25 15:29:06.533000+00:00
1,12,17,17,2022-03-25 15:39:43.620000+00:00
1,11,16,16,2022-03-25 15:50:22.540000+00:00
1,10,15,15,2022-03-25 16:00:59.967000+00:00
1,9,17,18,2022-03-25 16:11:37.990000+00:00
1,8,16,17,2022-03-25 16:22:16.420000+00:00
1,8,17,19,2022-03-25 16:32:54.767000+00:00
1,22,31,34,2022-03-25 16:43:32.987000+00:00
1,10,16,16,2022-03-25 16:54:10.923000+00:00
1,9,15,15,2022-03-25 17:04:49.580000+00:00
1,10,18,20,2022-03-25 17:15:29.040000+00:00
1,10,18,20,2022-03-25 17:28:08.110000+00:00
1,10,14,14,2022-03-25 17:47:21.477000+00:00
1,10,18,21,2022-03-25 17:57:59.303000+00:00
1,10,18,21,2022-03-25 18:08:36.667000+00:00
1,9,12,16,2022-03-25 18:19:14.607000+00:00
1,8,12,15,2022-03-25 18:29:51.460000+00:00
1,10,14,18,2022-03-25 18:40:29.283000+00:00
1,10,14,17,2022-03-25 18:51:06.323000+00:00
1,8,13,16,2022-03-25 19:01:44.433000+00:00
1,9,14,18,2022-03-25 19:12:21.453000+00:00
1,8,13,15,2022-03-25 19:22:59.430000+00:00
1,7,12,14,2022-03-25 19:33:36.197000+00:00
1,9,13,14,2022-03-25 19:44:16.200000+00:00
1,8,13,14,2022-03-25 19:54:53.063000+00:00
1,9,15,16,2022-03-25 20:05:30.740000+00:00
1,11,18,19,2022-03-25 20:16:07.897000+00:00
1,13,21,24,2022-03-25 20:26:45.533000+00:00
1,13,21,24,2022-03-25 20:37:22.307000+00:00
1,13,21,23,2022-03-25 20:47:59.970000+00:00
1,13,21,23,2022-03-25 20:58:36.647000+00:00
1,12,21,23,2022-03-25 21:09:14.297000+00:00
1,14,25,27,2022-03-25 21:19:51.480000+00:00
1,12,21,23,2022-03-25 21:30:29.070000+00:00
1,14,25,27,2022-03-25 21:41:06.150000+00:00
1,12,19,20,2022-03-25 21:51:43.827000+00:00
1,14,22,24,2022-03-25 22:02:20.567000+00:00
1,16,24,26,2022-03-25 22:12:58.410000+00:00
1,16,24,26,2022-03-25 22:23:35.760000+00:00
1,16,29,32,2022-03-25 22:34:13.130000+00:00
1,26,38,46,2022-03-25 22:44:50.057000+00:00
1,18,30,35,2022-03-25 22:55:27.317000+00:00
1,27,38,47,2022-03-25 23:06:04.013000+00:00
1,19,30,36,2022-03-25 23:16:41.580000+00:00
1,27,38,49,2022-03-25 23:27:18.510000+00:00
1,18,29,30,2022-03-25 23:37:56.250000+00:00
1,25,37,44,2022-03-25 23:48:33.290000+00:00
1,23,32,35,2022-03-25 23:59:10.070000+00:00
1,30,40,47,2022-03-26 00:09:47.767000+00:00
1,20,33,38,2022-03-26 00:20:25.350000+00:00
1,20,33,38,2022-03-26 00:31:02.357000+00:00
1,20,30,36,2022-03-26 00:41:40.333000+00:00
1,19,29,35,2022-03-26 00:52:17.163000+00:00
1,20,31,35,2022-03-26 01:02:55.020000+00:00
1,20,31,35,2022-03-26 01:13:31.850000+00:00
1,20,32,36,2022-03-26 01:24:09.083000+00:00
1,27,39,47,2022-03-26 01:34:45.933000+00:00
1,20,30,32,2022-03-26 01:45:23.590000+00:00
1,22,34,36,2022-03-26 01:56:00.473000+00:00
1,20,33,38,2022-03-26 02:06:38.277000+00:00
1,28,41,49,2022-03-26 02:17:15.190000+00:00
1,22,32,36,2022-03-26 02:27:53.363000+00:00
1,22,32,36,2022-03-26 02:38:30.193000+00:00
1,18,32,34,2022-03-26 02:49:08.047000+00:00
1,18,32,34,2022-03-26 02:59:44.873000+00:00
1,20,31,33,2022-03-26 03:10:22.803000+00:00
1,19,30,32,2022-03-26 03:21:00.153000+00:00
1,21,33,36,2022-03-26 03:31:37.140000+00:00
1,28,41,49,2022-03-26 03:42:14.373000+00:00
1,21,32,36,2022-03-26 03:52:51.973000+00:00
1,21,32,36,2022-03-26 04:03:29.113000+00:00
1,19,30,39,2022-03-26 04:14:06.640000+00:00
1,19,30,39,2022-03-26 04:24:43.543000+00:00
1,20,30,37,2022-03-26 04:35:21.383000+00:00
1,20,30,37,2022-03-26 04:45:58.733000+00:00
1,19,29,30,2022-03-26 04:56:36.487000+00:00
1,19,29,30,2022-03-26 05:07:13.403000+00:00
1,18,32,37,2022-03-26 05:17:50.157000+00:00
1,26,40,49,2022-03-26 05:28:26.880000+00:00
1,20,32,34,2022-03-26 05:39:04.507000+00:00
1,20,32,34,2022-03-26 05:49:41.407000+00:00
1,19,29,31,2022-03-26 06:00:19.370000+00:00
1,19,29,31,2022-03-26 06:10:56.400000+00:00
1,18,28,30,2022-03-26 06:21:33.697000+00:00
1,18,28,30,2022-03-26 06:32:10.653000+00:00
1,17,28,28,2022-03-26 06:42:48.507000+00:00
1,17,28,28,2022-03-26 06:53:25.410000+00:00
1,16,24,26,2022-03-26 07:04:03.433000+00:00
1,16,24,26,2022-03-26 07:14:40.290000+00:00
1,16,22,26,2022-03-26 07:25:18.163000+00:00
1,26,35,42,2022-03-26 07:35:55.167000+00:00
1,20,28,28,2022-03-26 07:46:32.067000+00:00
1,28,36,41,2022-03-26 07:57:08.840000+00:00
1,15,23,24,2022-03-26 08:07:46.683000+00:00
1,15,23,24,2022-03-26 08:18:23.800000+00:00
1,15,21,21,2022-03-26 08:29:01.607000+00:00
1,15,21,21,2022-03-26 08:39:38.320000+00:00
1,15,23,23,2022-03-26 08:50:15.917000+00:00
1,15,23,23,2022-03-26 09:00:53.370000+00:00
1,14,24,26,2022-03-26 09:11:31.040000+00:00
1,24,35,40,2022-03-26 09:22:07.680000+00:00
1,14,21,23,2022-03-26 09:32:45.233000+00:00
1,14,21,23,2022-03-26 09:43:22.273000+00:00
1,13,19,24,2022-03-26 09:53:59.897000+00:00
1,13,19,24,2022-03-26 10:04:37.040000+00:00
1,13,18,19,2022-03-26 10:15:14.333000+00:00
1,24,32,34,2022-03-26 10:25:51.447000+00:00
1,12,16,19,2022-03-26 10:36:28.953000+00:00
1,12,16,19,2022-03-26 10:47:06.010000+00:00
1,14,19,20,2022-03-26 10:57:43.053000+00:00
1,23,31,33,2022-03-26 11:08:19.967000+00:00
1,11,16,19,2022-03-26 11:18:57.840000+00:00
1,11,16,19,2022-03-26 11:29:34.883000+00:00
1,9,13,15,2022-03-26 11:40:12.547000+00:00
1,9,13,15,2022-03-26 11:50:49.180000+00:00
1,10,15,15,2022-03-26 12:01:27.077000+00:00
1,22,29,29,2022-03-26 12:12:03.730000+00:00
1,8,12,12,2022-03-26 12:22:41.507000+00:00
1,7,11,11,2022-03-26 12:33:18.237000+00:00
1,11,14,16,2022-03-26 12:43:55.693000+00:00
1,11,14,16,2022-03-26 12:54:32.497000+00:00
1,10,15,18,2022-03-26 13:05:10+00:00
1,10,15,18,2022-03-26 13:15:46.980000+00:00
1,11,17,17,2022-03-26 13:26:24.737000+00:00
1,11,17,17,2022-03-26 13:37:01.750000+00:00
1,8,12,12,2022-03-26 13:47:39.427000+00:00
1,8,12,12,2022-03-26 13:58:16.340000+00:00
1,11,14,15,2022-03-26 14:08:54.130000+00:00
1,11,14,15,2022-03-26 14:19:31.177000+00:00
1,6,13,15,2022-03-26 14:30:08.300000+00:00
1,20,27,27,2022-03-26 14:40:45.207000+00:00
1,8,12,12,2022-03-26 14:51:22.783000+00:00
1,20,26,26,2022-03-26 15:02:00.050000+00:00
1,7,10,10,2022-03-26 15:12:37.590000+00:00
1,7,10,10,2022-03-26 15:23:14.537000+00:00
1,7,8,9,2022-03-26 15:33:52.577000+00:00
1,7,8,9,2022-03-26 15:44:29.433000+00:00
1,7,11,12,2022-03-26 15:55:06.950000+00:00
1,7,11,12,2022-03-26 16:05:44.123000+00:00
1,6,11,13,2022-03-26 16:16:21.750000+00:00
1,6,11,13,2022-03-26 16:26:58.997000+00:00
1,6,8,10,2022-03-26 16:37:36.547000+00:00
1,6,8,10,2022-03-26 16:48:13.283000+00:00
1,5,6,7,2022-03-26 16:58:50.820000+00:00
1,5,6,7,2022-03-26 17:09:28.100000+00:00
1,5,7,7,2022-03-26 17:20:05.813000+00:00
1,5,7,7,2022-03-26 17:30:42.403000+00:00
1,5,7,9,2022-03-26 17:41:20.093000+00:00
1,5,7,9,2022-03-26 17:51:56.840000+00:00
1,6,9,9,2022-03-26 18:02:34.407000+00:00
1,5,8,8,2022-03-26 18:13:11.380000+00:00
1,4,7,7,2022-03-26 18:23:49.177000+00:00
1,4,7,7,2022-03-26 18:34:26.203000+00:00
1,6,7,9,2022-03-26 18:45:03.963000+00:00
1,5,6,8,2022-03-26 18:55:40.893000+00:00
1,5,7,8,2022-03-26 19:06:18.573000+00:00
1,5,7,8,2022-03-26 19:16:55.387000+00:00
1,5,7,7,2022-03-26 19:27:32.990000+00:00
1,5,7,7,2022-03-26 19:38:09.667000+00:00
1,4,6,8,2022-03-26 19:48:47.207000+00:00
1,4,6,8,2022-03-26 19:59:23.967000+00:00
1,5,5,5,2022-03-26 20:10:01.420000+00:00
1,5,5,5,2022-03-26 20:20:38.313000+00:00
1,3,4,4,2022-03-26 20:31:15.680000+00:00
1,3,4,4,2022-03-26 20:41:52.697000+00:00
1,2,3,4,2022-03-26 20:52:30.760000+00:00
1,2,3,4,2022-03-26 21:03:07.433000+00:00
1,1,2,2,2022-03-26 21:13:44.877000+00:00
1,1,2,2,2022-03-26 21:24:21.790000+00:00
1,1,2,2,2022-03-26 21:34:59.627000+00:00
1,1,2,2,2022-03-26 21:45:36.167000+00:00
1,1,1,1,2022-03-26 21:56:13.910000+00:00
1,1,1,1,2022-03-26 22:06:50.450000+00:00
1,2,3,4,2022-03-26 22:17:28.547000+00:00
1,2,3,4,2022-03-26 22:28:05.243000+00:00
1,2,3,3,2022-03-26 22:38:42.567000+00:00
1,2,3,3,2022-03-26 22:49:19.313000+00:00
1,2,2,2,2022-03-26 22:59:56.943000+00:00
1,2,2,2,2022-03-26 23:10:34.047000+00:00
1,1,2,2,2022-03-26 23:21:11.553000+00:00
1,1,2,2,2022-03-26 23:31:48.187000+00:00
1,1,2,2,2022-03-26 23:42:25.717000+00:00
1,1,2,2,2022-03-26 23:53:02.550000+00:00
1,2,2,2,2022-03-27 00:03:40.087000+00:00
1,2,2,2,2022-03-27 00:14:16.787000+00:00
1,1,1,1,2022-03-27 00:24:54.497000+00:00
1,1,1,1,2022-03-27 00:35:31.023000+00:00
1,1,2,2,2022-03-27 00:46:08.220000+00:00
1,1,2,2,2022-03-27 00:56:45.197000+00:00
1,2,3,3,2022-03-27 01:07:22.557000+00:00
1,2,3,3,2022-03-27 01:17:59.277000+00:00
1,1,1,4,2022-03-27 01:28:36.717000+00:00
1,1,1,4,2022-03-27 01:39:13.650000+00:00
1,2,2,2,2022-03-27 01:49:51.100000+00:00
1,2,2,2,2022-03-27 02:00:27.890000+00:00
1,2,2,2,2022-03-27 02:11:05.390000+00:00
1,2,2,2,2022-03-27 02:21:42.213000+00:00
1,2,2,2,2022-03-27 02:32:20.047000+00:00
1,2,2,2,2022-03-27 02:42:57.430000+00:00
1,2,3,3,2022-03-27 02:53:34.977000+00:00
1,2,3,3,2022-03-27 03:04:11.853000+00:00
1,1,3,3,2022-03-27 03:14:49.660000+00:00
1,1,3,3,2022-03-27 03:25:26.477000+00:00
1,0,1,1,2022-03-27 03:36:03.843000+00:00
1,0,1,1,2022-03-27 03:46:40.857000+00:00
1,1,2,2,2022-03-27 03:57:18.517000+00:00
1,1,2,2,2022-03-27 04:07:55.477000+00:00
1,2,2,2,2022-03-27 04:18:33.273000+00:00
1,2,2,2,2022-03-27 04:29:10.147000+00:00
1,2,3,4,2022-03-27 04:39:47.510000+00:00
1,2,3,4,2022-03-27 04:50:24.420000+00:00
1,2,3,4,2022-03-27 05:01:02.540000+00:00
1,2,3,4,2022-03-27 05:11:39.153000+00:00
1,1,2,3,2022-03-27 05:22:16.767000+00:00
1,1,2,3,2022-03-27 05:32:53.503000+00:00
1,2,4,5,2022-03-27 05:43:31.047000+00:00
1,2,4,5,2022-03-27 05:54:08.583000+00:00
1,2,2,2,2022-03-27 06:04:46.067000+00:00
1,2,2,2,2022-03-27 06:15:23.077000+00:00
1,2,2,3,2022-03-27 06:26:00.737000+00:00
1,2,2,3,2022-03-27 06:36:37.367000+00:00
1,1,2,2,2022-03-27 06:47:14.913000+00:00
1,1,2,2,2022-03-27 06:57:51.650000+00:00
1,1,2,2,2022-03-27 07:08:29.620000+00:00
1,1,2,2,2022-03-27 07:19:06.417000+00:00
1,2,3,4,2022-03-27 07:29:44.277000+00:00
1,2,3,4,2022-03-27 07:40:20.730000+00:00
1,0,1,3,2022-03-27 07:50:58.377000+00:00
1,0,1,3,2022-03-27 08:01:35.447000+00:00
1,0,1,1,2022-03-27 08:12:13.137000+00:00
1,0,1,1,2022-03-27 08:22:49.787000+00:00
1,1,1,1,2022-03-27 08:33:27.527000+00:00
1,1,1,1,2022-03-27 08:44:04.333000+00:00
1,1,1,1,2022-03-27 08:54:42.043000+00:00
1,1,1,1,2022-03-27 09:05:19.200000+00:00
1,0,0,0,2022-03-27 09:15:56.917000+00:00
1,0,0,0,2022-03-27 09:26:33.743000+00:00
1,1,1,1,2022-03-27 09:37:11.090000+00:00
1,1,1,1,2022-03-27 09:47:48.120000+00:00
1,0,0,1,2022-03-27 09:58:25.977000+00:00
1,0,0,1,2022-03-27 10:09:02.580000+00:00
1,0,0,0,2022-03-27 10:19:40.453000+00:00
1,0,0,0,2022-03-27 10:30:17.587000+00:00
1,0,1,1,2022-03-27 10:40:55.270000+00:00
1,0,1,1,2022-03-27 10:51:32.193000+00:00
1,0,0,0,2022-03-27 11:02:09.627000+00:00
1,0,0,0,2022-03-27 11:12:46.570000+00:00
1,0,0,0,2022-03-27 11:23:23.823000+00:00
1,0,0,0,2022-03-27 11:34:00.820000+00:00
1,0,0,1,2022-03-27 11:44:38.320000+00:00
1,0,0,1,2022-03-27 11:55:15.277000+00:00
1,0,0,0,2022-03-27 12:05:52.923000+00:00
1,0,0,0,2022-03-27 12:16:29.690000+00:00
1,0,0,0,2022-03-27 12:27:07.680000+00:00
1,0,0,0,2022-03-27 12:37:44.207000+00:00
1,0,1,1,2022-03-27 12:48:21.910000+00:00
1,0,1,1,2022-03-27 12:58:58.987000+00:00
1,0,0,1,2022-03-27 13:09:36.667000+00:00
1,0,0,1,2022-03-27 13:20:13.333000+00:00
1,0,0,2,2022-03-27 13:30:51.200000+00:00
1,0,0,2,2022-03-27 13:41:28.477000+00:00
1,0,1,1,2022-03-27 13:52:05.930000+00:00
1,0,1,1,2022-03-27 14:02:42.713000+00:00
1,1,1,1,2022-03-27 14:13:20.617000+00:00
1,1,1,1,2022-03-27 14:23:57.633000+00:00
1,0,0,0,2022-03-27 14:34:35.120000+00:00
1,0,0,0,2022-03-27 14:45:11.833000+00:00
1,0,0,0,2022-03-27 14:55:49.187000+00:00
1,0,0,0,2022-03-27 15:06:25.963000+00:00
1,0,0,0,2022-03-27 15:17:03.557000+00:00
1,0,0,0,2022-03-27 15:27:40.687000+00:00
1,0,1,1,2022-03-27 15:38:17.977000+00:00
1,0,1,1,2022-03-27 15:48:54.587000+00:00
1,0,0,0,2022-03-27 15:59:32.307000+00:00
1,0,0,0,2022-03-27 16:10:09.750000+00:00
1,0,1,2,2022-03-27 16:20:47.377000+00:00
1,0,1,2,2022-03-27 16:31:24.163000+00:00
1,0,0,0,2022-03-27 16:42:01.907000+00:00
1,0,0,0,2022-03-27 16:52:38.657000+00:00
1,0,0,0,2022-03-27 17:03:16.120000+00:00
1,0,0,0,2022-03-27 17:13:52.650000+00:00
1,0,0,0,2022-03-27 17:24:30.680000+00:00
1,0,0,0,2022-03-27 17:35:07.347000+00:00
1,1,1,1,2022-03-27 17:45:44.767000+00:00
1,1,1,1,2022-03-27 17:56:21.627000+00:00
1,0,1,1,2022-03-27 18:06:59.740000+00:00
1,0,1,1,2022-03-27 18:17:36.587000+00:00
1,1,2,3,2022-03-27 18:28:13.913000+00:00
1,1,2,3,2022-03-27 18:38:50.667000+00:00
1,1,2,3,2022-03-27 18:49:28.110000+00:00
1,1,2,3,2022-03-27 19:00:04.857000+00:00
1,1,1,1,2022-03-27 19:10:42.390000+00:00
1,1,1,1,2022-03-27 19:21:19.387000+00:00
1,1,1,2,2022-03-27 19:31:57.090000+00:00
1,1,1,2,2022-03-27 19:42:34.417000+00:00
1,1,3,3,2022-03-27 19:53:12.070000+00:00
1,1,3,3,2022-03-27 20:03:49.047000+00:00
1,4,5,5,2022-03-27 20:14:26.580000+00:00
1,4,5,5,2022-03-27 20:25:03.783000+00:00
1,2,2,2,2022-03-27 21:53:15.440000+00:00
1,3,4,4,2022-03-27 21:57:17.957000+00:00
1,1,1,1,2022-03-27 21:58:34.760000+00:00
1,3,5,5,2022-03-27 22:09:12.297000+00:00
1,3,5,5,2022-03-27 22:19:49.163000+00:00
1,3,4,7,2022-03-27 22:30:26.407000+00:00
1,3,4,7,2022-03-27 22:41:03.320000+00:00
1,3,4,4,2022-03-27 22:51:40.770000+00:00
1,3,4,4,2022-03-27 23:02:17.647000+00:00
1,4,5,5,2022-03-27 23:12:55.430000+00:00
1,3,4,4,2022-03-27 23:23:32.320000+00:00
1,2,2,2,2022-03-27 23:34:09.947000+00:00
1,3,3,3,2022-03-27 23:44:47.177000+00:00
1,3,6,7,2022-03-27 23:55:24.747000+00:00
1,3,6,8,2022-03-28 00:06:01.503000+00:00
1,3,5,5,2022-03-28 00:16:39.017000+00:00
1,2,4,4,2022-03-28 00:27:15.873000+00:00
1,4,6,6,2022-03-28 00:37:53.217000+00:00
1,4,6,6,2022-03-28 00:48:30.417000+00:00
1,3,5,7,2022-03-28 00:59:07.817000+00:00
1,3,5,7,2022-03-28 01:09:44.403000+00:00
1,2,4,4,2022-03-28 01:20:21.953000+00:00
1,2,4,4,2022-03-28 01:30:59.017000+00:00
1,4,5,5,2022-03-28 01:41:36.350000+00:00
1,4,5,5,2022-03-28 01:52:13.173000+00:00
1,4,5,7,2022-03-28 02:02:50.967000+00:00
1,4,5,7,2022-03-28 02:13:28.260000+00:00
1,4,5,6,2022-03-28 02:24:05.190000+00:00
1,17,18,20,2022-03-28 02:34:42.157000+00:00
1,17,21,21,2022-03-28 02:45:18.940000+00:00
1,4,7,9,2022-03-28 02:55:56.643000+00:00
1,4,7,9,2022-03-28 03:06:33.297000+00:00
1,2,5,6,2022-03-28 03:17:10.647000+00:00
1,2,5,6,2022-03-28 03:27:48.737000+00:00
1,3,5,5,2022-03-28 03:38:26.430000+00:00
1,3,5,5,2022-03-28 03:49:03.050000+00:00
1,4,7,7,2022-03-28 03:59:41.127000+00:00
1,4,7,7,2022-03-28 04:10:17.970000+00:00
1,4,6,6,2022-03-28 04:20:55.550000+00:00
1,4,6,6,2022-03-28 04:31:32.253000+00:00
1,3,5,5,2022-03-28 04:42:09.893000+00:00
1,3,5,5,2022-03-28 04:52:47.107000+00:00
1,3,6,11,2022-03-28 05:03:24.573000+00:00
1,3,6,11,2022-03-28 05:14:01.183000+00:00
1,4,5,5,2022-03-28 05:24:38.767000+00:00
1,4,5,5,2022-03-28 05:35:15.900000+00:00
1,3,5,5,2022-03-28 05:45:53.240000+00:00
1,3,5,5,2022-03-28 05:56:30.253000+00:00
1,3,6,8,2022-03-28 06:07:07.967000+00:00
1,3,6,8,2022-03-28 06:17:44.930000+00:00
1,4,6,6,2022-03-28 06:28:22.520000+00:00
1,4,6,6,2022-03-28 06:38:59.630000+00:00
1,3,4,5,2022-03-28 06:49:37.387000+00:00
1,3,4,5,2022-03-28 07:00:14.177000+00:00
1,3,5,5,2022-03-28 07:10:52.303000+00:00
1,3,5,5,2022-03-28 07:21:29.127000+00:00
1,4,7,8,2022-03-28 07:32:06.587000+00:00
1,4,7,8,2022-03-28 07:42:43.293000+00:00
1,4,6,6,2022-03-28 07:53:21.123000+00:00
1,4,6,6,2022-03-28 08:03:57.727000+00:00
1,3,5,6,2022-03-28 08:14:35.233000+00:00
1,3,5,6,2022-03-28 08:25:12.240000+00:00
1,5,8,10,2022-03-28 08:35:50.067000+00:00
1,4,7,7,2022-03-28 08:57:05.423000+00:00
1,4,7,7,2022-03-28 09:07:42.143000+00:00
1,5,7,7,2022-03-28 09:18:19.710000+00:00
1,5,7,7,2022-03-28 09:28:56.267000+00:00
1,4,7,8,2022-03-28 09:39:33.810000+00:00
1,4,7,8,2022-03-28 09:50:10.597000+00:00
1,5,7,7,2022-03-28 10:00:48.113000+00:00
1,5,7,7,2022-03-28 10:11:24.970000+00:00
1,4,6,7,2022-03-28 10:22:02.453000+00:00
1,4,6,7,2022-03-28 10:32:39.193000+00:00
1,4,7,8,2022-03-28 10:43:17.270000+00:00
1,4,7,8,2022-03-28 10:53:53.990000+00:00
1,4,6,6,2022-03-28 11:04:31.907000+00:00
1,4,6,6,2022-03-28 11:15:08.927000+00:00
1,5,7,8,2022-03-28 11:25:46.543000+00:00
1,5,7,8,2022-03-28 11:36:23.457000+00:00
1,3,5,5,2022-03-28 11:47:01.483000+00:00
1,3,5,5,2022-03-28 11:57:38.347000+00:00
1,4,7,7,2022-03-28 12:08:15.747000+00:00
1,4,7,7,2022-03-28 12:18:52.657000+00:00
1,3,4,7,2022-03-28 12:29:30.083000+00:00
1,3,4,7,2022-03-28 12:40:06.697000+00:00
1,4,4,5,2022-03-28 12:50:43.950000+00:00
1,4,4,5,2022-03-28 13:01:21.040000+00:00
1,4,4,4,2022-03-28 13:11:58.640000+00:00
1,4,4,4,2022-03-28 13:22:35.470000+00:00
1,3,4,4,2022-03-28 13:33:12.830000+00:00
1,3,4,4,2022-03-28 13:43:49.657000+00:00
1,2,2,2,2022-03-28 13:54:27.497000+00:00
1,2,2,2,2022-03-28 14:05:04.590000+00:00
1,2,3,3,2022-03-28 14:15:42.127000+00:00
1,2,3,3,2022-03-28 14:26:18.920000+00:00
1,2,3,4,2022-03-28 14:36:56.573000+00:00
1,2,3,4,2022-03-28 14:47:33.323000+00:00
1,0,0,0,2022-03-28 15:08:41.633000+00:00
1,0,0,0,2022-03-28 15:29:49.677000+00:00
1,0,0,0,2022-03-28 15:50:57.980000+00:00
1,0,0,0,2022-03-28 16:12:05.670000+00:00
1,0,0,0,2022-03-28 16:33:14.037000+00:00
1,0,0,0,2022-03-28 16:54:21.680000+00:00
1,0,0,0,2022-03-28 17:15:29.753000+00:00
1,0,0,0,2022-03-28 17:36:38.197000+00:00
1,0,0,0,2022-03-28 17:57:46.287000+00:00
1,0,0,0,2022-03-28 18:19:30.400000+00:00
1,1,1,1,2022-03-28 19:01:11.307000+00:00
1,0,0,0,2022-03-28 19:22:20.017000+00:00
1,3,3,3,2022-03-28 19:43:27.703000+00:00
1,1,1,1,2022-03-28 20:04:36.203000+00:00
1,0,0,0,2022-03-28 20:25:44.517000+00:00
1,0,0,0,2022-03-28 20:46:52.673000+00:00
1,0,0,0,2022-03-28 21:08:00.417000+00:00
1,0,0,0,2022-03-28 21:29:08.690000+00:00
1,0,0,0,2022-03-28 21:50:16.627000+00:00
1,0,0,0,2022-03-28 22:11:25.387000+00:00
1,0,0,0,2022-03-28 22:32:33.437000+00:00
1,0,4,4,2022-03-28 22:53:41.380000+00:00
1,0,0,0,2022-03-28 23:14:49.403000+00:00
1,0,0,0,2022-03-28 23:35:57.650000+00:00
1,1,1,1,2022-03-28 23:57:05.697000+00:00
1,0,0,0,2022-03-29 00:18:13.780000+00:00
1,0,0,0,2022-03-29 00:39:22.037000+00:00
1,1,1,1,2022-03-29 01:00:29.837000+00:00
1,0,0,0,2022-03-29 01:21:38.127000+00:00
1,0,0,0,2022-03-29 01:42:46.147000+00:00
1,0,0,0,2022-03-29 02:03:54.423000+00:00
1,0,0,0,2022-03-29 02:25:02.597000+00:00
1,0,0,0,2022-03-29 02:46:10.753000+00:00
1,0,1,1,2022-03-29 03:07:18.903000+00:00
1,0,0,0,2022-03-29 03:28:26.690000+00:00
1,0,0,0,2022-03-29 03:49:34.573000+00:00
1,0,0,0,2022-03-29 04:10:42.573000+00:00
1,3,6,6,2022-03-29 04:21:20.643000+00:00
1,3,6,6,2022-03-29 04:31:57.380000+00:00
1,3,3,3,2022-03-29 04:42:35+00:00
1,3,3,3,2022-03-29 04:53:13.283000+00:00
1,4,6,6,2022-03-29 05:03:51.543000+00:00
1,4,6,6,2022-03-29 05:14:28.643000+00:00
1,4,5,6,2022-03-29 05:25:06.543000+00:00
1,4,5,6,2022-03-29 05:35:43.453000+00:00
1,4,6,7,2022-03-29 05:46:21.180000+00:00
1,4,6,7,2022-03-29 05:56:58.393000+00:00
1,5,6,6,2022-03-29 06:07:36.247000+00:00
1,5,6,6,2022-03-29 06:18:12.940000+00:00
1,4,5,5,2022-03-29 06:28:50.653000+00:00
1,4,5,5,2022-03-29 06:39:27.717000+00:00
1,6,9,9,2022-03-29 06:50:05.627000+00:00
1,6,9,9,2022-03-29 07:00:42.570000+00:00
1,6,12,13,2022-03-29 07:11:20.030000+00:00
1,6,12,13,2022-03-29 07:21:57.427000+00:00
1,8,13,13,2022-03-29 07:32:38.030000+00:00
1,8,13,13,2022-03-29 07:43:15.807000+00:00
1,7,11,11,2022-03-29 07:53:53.840000+00:00
1,7,11,11,2022-03-29 08:04:31+00:00
1,7,11,13,2022-03-29 08:15:09.050000+00:00
1,7,11,13,2022-03-29 08:25:47.493000+00:00
1,7,9,14,2022-03-29 08:36:25.263000+00:00
1,7,9,14,2022-03-29 08:47:02.397000+00:00
1,6,9,12,2022-03-29 08:57:39.763000+00:00
1,6,9,12,2022-03-29 09:08:17.913000+00:00
1,7,10,10,2022-03-29 09:18:55.927000+00:00
1,20,24,24,2022-03-29 09:29:32.797000+00:00
1,8,10,11,2022-03-29 09:40:10.463000+00:00
1,8,10,11,2022-03-29 09:50:47.393000+00:00
1,9,14,14,2022-03-29 10:01:25.363000+00:00
1,9,14,14,2022-03-29 10:12:02.057000+00:00
1,11,16,16,2022-03-29 10:22:40.420000+00:00
1,11,16,16,2022-03-29 10:33:17.457000+00:00
1,11,15,15,2022-03-29 10:43:55.513000+00:00
1,11,15,15,2022-03-29 10:54:32.677000+00:00
1,10,16,19,2022-03-29 11:05:10.817000+00:00
1,10,16,19,2022-03-29 11:15:47.857000+00:00
1,12,18,18,2022-03-29 11:26:25.940000+00:00
1,23,32,33,2022-03-29 11:37:03.053000+00:00
1,10,18,19,2022-03-29 11:47:41.420000+00:00
1,10,18,19,2022-03-29 11:58:18.877000+00:00
1,10,15,16,2022-03-29 12:08:56.830000+00:00
1,10,15,16,2022-03-29 12:19:34.373000+00:00
1,10,16,18,2022-03-29 12:30:12.280000+00:00
1,10,16,18,2022-03-29 12:40:49.770000+00:00
1,11,18,20,2022-03-29 12:51:27.747000+00:00
1,11,18,20,2022-03-29 13:02:05.220000+00:00
1,11,17,19,2022-03-29 13:12:43.237000+00:00
